"","selfclarity_1","selfclarity_2","selfclarity_3","selfclarity_4","selfclarity_5","selfclarity_6","selfclarity_7","selfclarity_8","selfclarity_9","selfclarity_10","selfclarity_11","selfclarity_12","LOT_1","LOT_2","LOT_3","LOT_4","LOT_5","LOT_6","IPC_1","IPC_2","IPC_3","IPC_4","IPC_5","IPC_6","IPC_7","IPC_8","ses_1","ses_2","ses_3","ses_4","ses_5","ses_6","ses_7","ses_8","ses_9","ses_10","coreself_1","coreself_2","coreself_3","coreself_4","coreself_5","coreself_6","coreself_7","coreself_8","coreself_9","coreself_10","NPI1","NPI2","NPI3","NPI4","NPI5","NPI6","NPI7","NPI8","NPI9","NPI10","NPI11","NPI12","NPI13","NPI14","NPI15","hsns_1","hsns_2","hsns_3","hsns_4","hsns_5","hsns_6","hsns_7","hsns_8","hsns_9","hsns_10","MorIden_1","MorIden_2","MorIden_3","MorIden_4","MorIden_5","MorIden_6","MorIden_7","MorIden_8","MorIden_9","MorIden_10","moralSeImag_1","moralSeImag_2","moralSeImag_3","moralSeImag_4","moralSeImag_5","moralSeImag_6","moralSeImag_7","moralSeImag_8","moralSeImag_9","sde_1","sde_2","sde_3","sde_4","sde_5","sde_6","sde_7","sde_8","sde_9","sde_10","sde_11","sde_12","sde_13","sde_14","sde_15","sde_16","sde_17","sde_18","sde_19","sde_20","IM_1","IM_2","IM_3","IM_4","IM_5","IM_6","IM_7","IM_8","IM_9","IM_10","IM_11","IM_12","IM_13","IM_14","IM_15","IM_16","IM_17","IM_18","IM_19","IM_20","Ability","Attraction","Wealth","Social","Moral","obj_ses1","fri_ses2","ability_ALT_rt","moral_ALT_rt","ability_ALT_d","moral_ALT_d","ability_IAT","moral_IAT","ability_SRET_EW","moral_SRET_EW","ability_SRET_rt","moral_SRET_rt","ability_SRET_RJ1_d","moral_SRET_RJ1_d","ability_SRET_RJ2_d","moral_SRET_RJ2_d"
"IM_13",55.7980458032511,55.2039429957602,39.3881988907562,47.4238000456733,50.9263194882404,59.9087270279591,45.907525155333,57.9404560637421,51.9784150192423,50.8603354259955,55.7327997780673,54.9293904054522,46.3699734384941,44.2557059664076,51.4686789302431,55.6597087128487,53.277437586668,46.6428027528604,49.6901191180841,51.8560804458674,40.3230792278459,37.4052538661984,47.5244323708209,43.7768626905509,46.0774044641037,51.2591156184402,54.0735636367656,51.9023947076809,52.3509636817029,56.6236208436363,55.6704681590644,58.9230472503846,61.3815461881491,61.9579840074354,44.1744033144724,47.2963650941287,57.4518231997474,31.9507872617561,37.8629060242715,49.1799284182599,41.066695497678,59.1902882544974,41.8973965461371,40.7367396954724,51.2402555136058,52.9948449881163,42.9986532767778,44.465733447907,35.3771005550774,47.6182421127076,38.9517411585211,32.365117158832,49.79794700156,52.3404174196537,45.4951372054225,42.4167309407192,46.2139868509735,64.1950586711882,57.0773296547829,51.0245269108191,37.7250105257439,48.9834988870248,36.6040444785221,42.0864178014213,47.5641698872181,39.0306923174617,23.4770567720779,14.803156887997,22.5788814025154,48.4451691319214,41.972892609688,38.6908004646527,49.7629587467636,44.4140849439415,51.5544503325375,46.9241992113167,34.595152017425,42.6698779676669,37.0767239242925,47.3852357797473,42.8572718738888,42.1684406293977,46.3859342896433,47.282323423764,49.5869208613775,36.8039366088335,43.9254347517895,48.4135357137846,50.9420900781123,48.4430143482681,46.9202654507588,35.1761163212594,42.7678755265997,35.1282740232125,48.7709591454775,27.8150354230192,41.9938091124624,44.8506268794422,52.9035311653825,31.8000174223932,35.4079956813708,26.7485834521451,38.2938129870456,17.2863763273712,39.2803999518494,39.0429450826674,40.3297951175472,27.2419433065751,41.039650830462,43.0083681504572,28.9572981828275,29.7991861135336,25.3256348284436,18.8762569942176,21.5850283847672,26.3585244587883,18.8567489046135,37.537622759864,9.14873588953022,29.41054715288,16.5623954883502,15.5613594633117,0,23.0076569168944,25.6294322984185,20.5763869716739,19.1550050500832,22.9002079717103,19.7377943052969,26.6358633439877,49.4630030239334,50.6920432872077,46.192604246231,44.63800351945,47.0907823019991,55.9895762171752,54.2617923722131,51.9806122081837,65.1503190502382,53.7995517494751,63.3511607413462,61.7600673434506,65.3027140207458,42.8911887487382,45.3982308623099,82.2715501220536,84.1214697017097,89.7004295619409,Inf,66.7256079051446,66.1751520637078
"IM_14",47.512861003556,47.1027359531813,39.5437600796719,36.3632300840976,43.4592487094441,49.9601792744996,37.6223403556379,49.8392490211632,43.8772079766634,42.5751506263004,45.7842520246079,51.7367286572565,32.6079646027195,46.2247252472509,40.4081089686674,42.8875674242832,40.5052962981025,37.490201992356,40.6171190419535,38.0940716100928,27.7891985325435,29.1200690665033,40.5056209817264,31.7850899135615,37.7922196644086,42.9739308187451,44.9209628762612,39.3685140123785,59.123721356984,46.126387262707,52.7638822036452,49.7704464898802,48.8476654928467,57.0413249612403,58.5756047918709,55.4536430122147,45.460050422758,48.732456287602,42.8203375250867,36.6460477229575,50.1456023576259,47.3631154223949,53.8120552110088,50.3198599722771,39.2484827366164,51.2827499581092,49.1288554973275,36.1805486482118,43.0375160668226,39.3330573130125,29.106214302032,24.0799323591369,45.2268169258352,42.4948905631647,33.052422381891,34.1315461410241,36.3684599944845,54.3495318146992,47.2318027982939,57.1547291313689,40.689606096156,39.8308981265204,40.2861134221864,43.9776599716922,36.5035999256424,40.1325135330222,46.4847136889723,37.8108138048914,41.8737973302407,36.453396354932,28.2108837739135,29.5381997041482,40.6103579862592,35.2614841834371,42.401849572033,37.7715984508123,26.3099672177299,34.7549938446061,30.3934880581363,39.1000509800522,31.7967019123131,39.5087803056319,43.7262739658775,43.2460669628494,46.9272605376118,34.1442762850677,41.2657744280238,45.6308406959096,39.1417432066305,43.6907420912804,35.8596954891832,38.8581852649238,30.7761027496102,36.5696596849245,50.2123448071895,27.3641910065757,29.45992841716,31.0886180436677,45.884719776288,35.4820863660575,24.3474257197952,26.9041446410608,24.531804151271,34.2306521182788,35.800587940057,27.9823751210917,29.2692251559716,30.9240122502394,29.0478780534726,44.4497538121692,17.1569513113457,18.7386161519579,11.563625992669,10.5910721945224,23.9640627109404,13.8246437634859,17.9518037453215,25.0037420645617,19.4701573585151,20.2579463923756,13.9027351645844,13.9059697254282,23.0076569168944,0,17.5282252558396,8.04250627637148,14.1949278009869,14.6725245078652,23.4198632489612,14.6440905669983,41.1778182242383,46.4009315738046,43.5329439224653,48.2937668119097,40.8271282563187,52.7585374358223,51.6021320484473,43.6954274084886,59.6123952140207,45.51436694978,57.8132369051287,60.5973030522029,57.0546563749077,52.6619435034286,52.5442620250318,85.3231093243151,87.1730289039712,112.708086478835,Inf,76.496362659835,74.8409692565608
"IM_15",39.6470894926287,29.5745106973418,26.1282326697626,34.5191636534236,37.0801631760651,44.3301899071502,33.6748124574158,32.3110237653236,26.3489827208238,38.6276227280783,41.8866434658921,41.083234093277,33.1896663492681,30.4095496542323,39.5295749973426,43.4692691708319,41.0869980446512,39.6227075459279,35.7496345122636,32.3616959860746,30.0625788634183,25.466149933298,36.9822603038635,35.4788160877482,34.1383005312033,39.3200116855398,52.6648634961714,43.7529231910561,52.9470918716858,49.8201134368938,42.3488930650878,51.9166352600118,50.7773870067337,48.1118276952602,49.6129747528847,52.734936532541,47.5541882918338,38.1275073967973,32.215388634282,38.9194280538323,32.6173771017863,47.251184321597,43.0620096409744,37.5563354381125,42.9422089108031,44.5455265922246,35.3001955982453,32.5266295150065,40.9439389904112,35.6791381798072,27.0126372256206,20.4260132259316,36.1171123754044,40.4013134867533,33.5560332725221,30.4776270078188,34.2748829180731,52.2559547382878,45.1382257218825,43.3260692322866,38.5960290197447,45.4630469331384,22.7578881663468,28.240261489246,34.8270156744195,25.1845360052864,35.4586439293745,26.9962731010322,31.7987800634595,37.6469942355255,28.7925855204621,38.3891597278004,43.6406493142179,44.1124442070893,48.6709248395409,40.801889778771,22.6560480845246,31.1010747114008,26.739568924931,35.4461318468469,30.9181679409884,32.192081090175,36.4095747504206,32.6411180720447,37.0104412691912,37.5565851107391,37.8895250602392,35.0258918051049,28.5367943158258,33.0857932004757,34.9811615178584,21.3299600090842,31.096439159393,21.2821177110373,34.9248028333023,16.759242115771,37.0971839510115,31.6703197902163,42.3613590984251,17.9538611102179,23.4688917484704,13.4886172311514,25.1135058978197,22.9508243559253,28.738227884892,27.103841149767,28.3906911846468,13.3957869943998,35.9859951973159,29.162211838282,6.552002420541,17.8600821806331,12.1453277392177,6.93715306131714,13.8890454441592,22.6756037871381,13.8113366699534,33.8060330037442,16.9760806296788,29.1089064160277,24.5137192274684,10.2520505922229,25.6294322984185,17.5282252558396,0,20.9430112013072,6.96981146912591,30.4029102452815,5.89163799312161,21.5904511093275,37.523899091033,38.1279620331538,37.0311492163416,30.7918472072748,39.7270879585351,46.8281211872858,45.1003373423237,40.0415082752833,56.6926750518774,41.8604478165747,54.8935167429854,60.9176394619857,57.3749927846905,35.133718247589,37.6407603611607,74.5140796209044,76.3639992005605,97.7836694372903,Inf,58.9681374039954,58.4176815625586
"IM_16",43.2078588026364,49.2354496173865,36.7116547913872,28.3207238077262,35.4167424330726,41.9176729981281,39.6656115494901,46.1723087969951,47.2408544072952,34.7128012788276,37.7417457482364,43.694222380885,35.8807369126443,38.1822189708795,32.3656026922959,38.4646016759728,36.0823305497921,29.4476957159845,38.2763286766661,42.2713061077688,19.746692256172,30.2148387169173,32.463114705355,23.74258363719,29.8027534159936,34.9844645703302,36.8784565998897,31.326007736007,51.0812150806125,38.0838809863355,44.7213759272737,41.7279402135087,40.8051592164752,54.8306132582907,50.5330985154994,47.4111367358432,37.4175441463865,52.52717423343,48.0100377035703,28.603541446586,51.7753185395852,39.3206091460234,55.0434756151536,50.1272102142291,31.2059764602449,43.2402436817378,47.7067646116319,39.5953345936794,48.0126440690841,42.7478432584801,34.0813423042935,27.4947183046045,38.2756287133961,47.4700185654262,32.087044711793,37.5463320864917,41.343587996746,59.3246598169607,47.1591084021991,55.7326382456733,45.6647340984176,31.7883918501489,35.1644571797335,41.7316113879936,28.4610936492709,38.103573318404,44.0534437437518,35.3795438596709,42.2093928509719,28.4108900785605,27.2455061038155,21.4956934277768,32.5678517098877,27.2189779070656,34.3593432956616,29.7290921744408,29.7247531631975,28.5555421905466,26.941826632516,35.6963624754533,23.7541956359416,32.0335433376212,36.2510369978668,37.1474261319875,39.452023569601,26.669039317057,33.790537460013,38.2786384220081,41.2517498882064,38.3081170564916,27.8171892128117,40.4879014468831,22.7335964732388,28.527153408553,42.1698385308181,32.7979181392022,21.4174221407885,39.1311243200391,37.8422134999165,37.1118025480168,16.3049194434237,26.9505732706821,32.5743104276425,36.4127803954559,27.7580816636856,19.9398688447203,21.2267188796001,32.5537284321987,21.0053717771011,36.4072475357978,25.1994575877172,10.6961098755864,19.6061322690405,14.00585813999,32.0065689873119,5.78213748711445,14.3806987300009,16.9612357881902,11.4276510821436,12.2154401160041,6.42749819657369,10.6909606090842,20.5763869716739,8.04250627637148,20.9430112013072,0,21.2222239308284,9.45989904397432,25.0495794309205,6.60158429062677,38.8484555807614,40.5571459954312,36.0577069544545,41.7198627312075,32.7846219799472,44.7160311594508,44.1268950804366,46.1255358890845,51.5698889376492,47.9444754303758,49.7707306287572,52.5547967758314,49.0121500985362,47.5760671705927,45.069025057021,77.8478723563044,79.6977919359605,108.663813454852,Inf,69.8482814215573,66.7984629801893
"IM_17",46.6169009617547,36.5443221664677,33.0980441388885,32.806124400285,39.9021430256314,49.8243967473062,40.6446239265417,39.2808352344495,33.3187941899497,39.1982018713864,45.6484694974145,48.0530455624029,32.8705985578305,37.3793611233582,36.8510032848547,43.1502013793942,40.7679302532135,39.3036397544902,40.8797529970645,38.3567055652039,27.6534160053501,32.4359614024239,36.9485152979138,31.7616389867649,37.8218087655685,43.003519919905,51.9016516462678,41.0743514785682,56.1272095537578,46.1029363359104,49.3187045342137,49.2380635475238,48.0988152942458,55.0816391643861,56.3585082806125,55.430192085418,45.2100602774734,44.7279442452953,38.81582548278,36.5102651957641,39.5871885709122,44.5726126091091,49.8075431687021,44.5261469072384,39.2250318098198,47.7256442742966,42.2700070673712,36.6376753376002,43.3001500219336,41.3743887602266,29.368848257143,27.3958246950575,42.761029305955,42.7575245182757,33.315056337002,37.4474384769447,36.6310939495955,54.6121657698102,47.4944367534049,50.2958807014125,40.9522400512671,49.8410321580475,29.7276996354728,35.2100729583719,32.9464942418297,32.1543474744123,42.4284553985004,33.9581619380802,38.7685915325854,36.4299454281353,28.4735177290245,39.5483337356754,48.2121891284426,45.2716182149643,52.4119836035602,45.3734295929957,29.6258595536505,33.0409427831054,33.7093803940569,39.387060926253,28.2395962285005,39.1618925593009,43.3793862195465,39.2415549205427,43.6108781176892,37.8246565885111,44.8593365293651,41.6263286536029,35.1372311643238,39.6862300489737,32.3025898053705,28.2997714782101,30.7526518228136,28.2519291801632,41.8946143024282,23.3596789642689,34.4186122385235,31.3512519987787,42.3276140924753,24.9236725793438,20.7903200359825,20.4584287002774,24.794438106382,29.9206358250512,32.2434822562444,24.4252694372791,25.7121194721589,20.3655984635257,29.024427126676,36.1320233074079,13.152439269039,15.1815104681452,11.82625994778,13.906964530443,20.8588569132851,27.0043614179428,6.84152520082745,26.8362215346183,10.0062691605529,30.2680804239027,17.5831154680278,16.4141306014477,19.1550050500832,14.1949278009869,6.96981146912591,21.2222239308284,0,28.7238122599423,12.8614494622475,14.6206396402016,44.4937105601589,45.0977735022797,44.0009606854675,37.7616586764007,46.696899427661,52.7350865090257,52.0701488114496,47.0113197444092,56.055289530208,48.8302592857006,54.256131221316,60.5738521254063,57.0312054481111,42.1035297167149,44.6105718302866,81.4838910900303,83.3338106696864,104.753480906416,Inf,65.9379488731213,65.3874930316845
"IM_18",52.6677578466107,58.6953486613608,44.8083193933682,37.7806228517005,44.8766414770469,50.9881347592066,49.1255105934644,55.6322078409694,56.7007534512695,44.1727003228019,46.8122075093149,52.7646841419635,33.4044678393844,47.6421180148538,41.8255017362702,35.9883326027129,33.6060614765322,26.9714266427246,35.8000596034062,39.7950370345089,29.2065913001463,39.6024024666357,41.9230137493293,33.1301473869083,36.2614522130602,37.4086094383781,34.4021875266298,40.7859067799813,48.6049460073526,40.2009028369872,54.1812749712481,39.2516711402488,49.1788847184422,62.4884413834219,52.6501203661511,49.5281585864949,43.7922759027742,53.5393914597342,53.4721953417882,38.0634404905603,51.2974638253919,47.500540699611,55.3227432809473,56.2364221617181,40.5935402099633,52.7001427257121,53.9802823218509,49.0552336376537,51.3861110696919,52.2077423024544,43.5412413482679,36.9546173485788,47.7355277573705,52.913570336027,41.5469437557673,47.006231130466,50.8034870407203,68.784558860935,52.9777361363079,62.0061559558922,53.3383827363584,29.312122776889,41.4379748899524,46.9203482128516,37.9209926932453,43.864622728892,46.3772647437882,37.7033648597073,45.4790893742257,37.7984538282788,36.7054051477898,19.0194243545169,30.0915826366278,24.7427088338057,31.8830742224017,27.2528231011809,39.1846522071718,38.0154412345209,36.4017256764903,34.4976468575806,33.214094679916,41.4934423815955,45.7109360418411,46.6073251759618,48.9119226135753,36.1289383610313,43.2504365039874,47.7385374659824,44.2722952800867,47.7680161004659,37.277088256786,40.0100467326898,32.1211602229571,37.9870524525274,39.8503668767251,38.0160488232772,30.8773211847628,36.9433930603467,43.2194145024883,36.6339478338235,25.764818487398,32.168703954757,39.2043286591363,40.1865842990815,37.2179807076599,29.3997678886946,30.6866179235744,32.0758737180054,30.3929355268195,45.6129578717454,31.829475819211,20.1560089195607,26.2361505005343,23.4657571839643,32.5691321677648,15.2420365310888,23.7682624797193,26.4211348321645,18.7175430993894,9.73917104274422,15.887397240548,20.1508596530585,22.9002079717103,14.6725245078652,30.4029102452815,9.45989904397432,28.7238122599423,0,24.5717247167272,15.9891480403451,36.3721865075015,38.9140782009176,42.8867885272286,39.2435936579476,30.3083529066873,52.6837604981728,50.9559766532107,55.5130996388028,61.0297879816235,57.3320391800942,59.2306296727315,61.9423605255498,58.3997138482546,48.2203612409873,50.727403354559,82.9179545652064,84.7678741448626,106.187544381592,Inf,67.3720123482975,64.3221939069294
"IM_19",45.5387274857503,35.4661486904634,20.236594676641,28.627525660302,31.1885251829435,40.1709327226622,39.5664504505374,38.2026617584452,32.2406207139454,35.0196031314034,35.9950054727705,35.1915961001554,35.8571678062578,24.5179116611107,34.3033163141605,46.1367706278215,43.7544995016408,42.2902090029175,39.024174874167,35.0291974430643,24.1709408702967,31.3577879264196,33.6673422946426,32.2382061654912,38.2983759442948,43.4800870986314,46.7732255030498,49.6445611841777,47.0554538785642,44.960603608724,36.4572550719661,46.6903765768296,45.5511283235515,42.2201897021386,43.7213367597631,46.8432985394194,42.6623733067792,34.8125893875763,28.900470625061,33.0277900607107,26.7257391086647,42.0249256384148,37.1703716478528,31.6646974449909,39.6203056270743,38.653888599103,29.4085576051237,38.4182675081281,37.0301103268241,41.3593237239936,32.3554175055703,26.3176512190532,30.2254743822828,38.5701858922325,36.3016255854293,36.3692650009404,39.6176631980228,57.5987350182375,43.3070981273617,37.434431239165,39.3780202974906,39.5714089400168,16.8662501732252,22.3486234961244,28.9353776812979,19.2928980121648,29.5670059362529,21.1046351079106,25.9071420703379,38.430853877317,31.4600869774518,43.5911490712441,49.5322873073395,49.3144335505329,54.5625628326625,46.6935277718926,28.5476860776462,36.9927127045224,32.6312069180526,41.3377698399685,36.80980593411,38.0837190832966,41.1129889305595,35.3086195290344,39.6779427261809,38.8636223548302,31.9978870671176,37.6933932620945,31.2042957728154,35.7532946574654,29.7549028346763,15.4383220159626,35.9148916137805,15.3904797179157,29.0331648401807,13.44432410655,31.8709252678293,28.3367935015193,39.0464410892041,12.0622231170963,18.2426330652882,7.59697923802984,27.7810073548093,17.0591863628037,25.423309875671,31.2925124310359,23.1644325014646,7.50414900127821,31.0253355758576,23.2705738451604,9.21950387753066,23.7517201737547,14.8128291962073,12.8287910544387,7.9974074510376,28.5672417802597,15.4154112714825,35.4101076052733,22.8677186228005,34.3108957594714,18.6220812343468,16.1436885853446,19.7377943052969,23.4198632489612,5.89163799312161,25.0495794309205,12.8614494622475,24.5717247167272,0,23.1945257108566,32.0161578018247,32.2363240400322,31.13951122322,24.9002092141532,33.8354499654135,40.9364831941642,39.2086993492021,45.9331462684049,62.584313044999,47.7520858096963,60.785154736107,63.9475249961054,62.193445239078,29.2420802544674,31.7491223680391,68.6224416277828,70.4723612074389,91.8920314441686,Inf,53.0764994108738,52.526043569437
"IM_20",42.5866188055586,46.2023595395217,42.2281344502071,34.9223080983529,42.0183267236994,47.3792453837138,42.1711141512886,48.9388726075035,42.9768315630037,38.0116537109276,43.2033181338221,48.2967503098365,35.2923389732547,33.918196126588,38.9671869829227,44.9539906890953,42.5717195629146,32.4911946957024,37.233728701103,40.7784459806281,25.2082646417577,23.6132544262906,39.0646989959817,17.1409993465632,23.2011691253668,28.3828802797034,37.2810120060662,37.9275920266338,46.7383567651391,31.4822966957088,43.6769722709201,40.6010795690179,36.2452275405333,51.6204741676159,43.9315142248727,40.8095524452164,30.8159598557597,47.3205721754588,41.4084534129435,27.9823014495082,49.567287997512,32.7190248553967,50.482479336783,44.6283296611859,24.6043921696181,45.4194677495622,41.1051803210052,39.0594157530244,45.7218904373578,43.7961291756508,31.7905886725673,28.6287061547876,44.8772130040229,45.1792649336999,35.7367967524262,38.6803199366748,39.0528343650197,57.0339061852345,49.9161771688291,49.1310539550465,43.3739804666913,36.267912779175,28.5628728891068,35.1300270973668,24.1970708049795,33.8395504741126,49.6670940452453,41.4390202319847,44.558171700776,21.8093057879337,30.8952581444487,28.0972777184035,33.591549488241,33.8205621976924,38.621825013564,30.7527899527941,30.8587410133806,35.1571264811734,33.5434109231428,37.9976137091938,30.3557799265684,38.6351276282479,42.8526212884936,43.7490104226143,46.0536078602278,33.2706236076838,40.3921217506398,44.8802227126349,41.8261175771657,44.9097013471184,34.4187735034385,38.6328477268192,16.132012182612,33.9887257941388,46.7555309621983,30.0485653771109,28.0190064314153,33.7729924142029,39.2617070799176,33.3668999452357,22.9065037340505,29.588519011596,27.2161785218063,35.2545166019211,34.3596659543123,15.6758460004288,27.8283031702268,30.6986747121349,14.4037874864744,41.8688199213835,19.841325681881,17.2976941662132,14.2480003632043,15.1398459901732,26.6484370814757,12.3837217777412,7.77911443937416,12.2155818944167,17.4871274544574,18.8170244066309,13.0290824872005,17.292544899711,26.6358633439877,14.6440905669983,21.5904511093275,6.60158429062677,14.6206396402016,15.9891480403451,23.1945257108566,0,43.7127805177062,43.9329467559137,42.6592912450813,36.5968319300347,39.386206270574,38.114446868824,39.8422307137862,39.5239515984577,56.1751183750518,41.3428911397491,54.3759600661598,45.9532124852047,42.4105658079095,49.6540303386842,51.6706093476478,84.4494566469311,86.2993762265873,112.303981528385,Inf,73.4884494950905,72.9379936536537
"Ability",44.244926887728,41.1366879727093,42.804930397403,34.413999413742,27.3179807883955,36.3003883281142,36.465844513343,38.0735471523179,41.1100745425251,40.8060768848433,32.1244610782225,31.3210517056073,31.6358421951657,32.4096232287427,30.110942406511,40.6918742130394,38.3096030868587,25.202800998506,16.1383081962318,20.1332856273345,36.0605847302381,39.0888578131874,28.9367618898754,36.4768769940857,30.4167072152821,34.436489895528,37.4715548714234,23.4206175162628,29.4041239090116,37.95073941452,32.723628386373,28.7903439753134,18.86313039712,49.2133285882767,25.5015218853561,28.6234836650124,31.518490564879,28.8971660578267,27.9954881524362,44.7163301491861,24.7013046945751,22.3893330822566,18.9505567734458,25.3198908469727,38.1238145828225,35.1382862993437,22.6354772838908,25.5532874042692,15.0139245621904,26.661121423164,28.5495880229808,32.4194245449708,12.4451289134899,20.7859252657508,45.5494445915614,23.5042848970814,25.7828231143932,50.4561249356844,25.52283750088,30.6613509179321,16.9661962288568,34.0156643872155,15.1499076285994,21.7170618368595,28.9045468309906,26.5137954190734,26.9139683451899,35.5878682292707,38.7770336433672,31.5627311094011,50.1147316651356,23.7229659648434,34.7951242469543,29.4462504441323,39.8253997722774,31.9563647115074,39.7813702514105,37.1714477682924,42.7646018116668,39.2011884679071,32.3701012136875,31.7980045825646,29.9364691319576,21.1058423125278,28.5014229275791,26.4335005620005,28.3486699062273,26.5168734634927,20.0277759742136,24.5767748588636,36.0845090804976,26.8743246359764,34.1985490691547,27.2801235778571,25.1626204456326,34.9416617323215,38.2005315136506,35.5576909084279,23.5576630953139,19.9539346847283,34.4158381834624,33.1664498014508,32.2236230869143,42.6286569262247,22.9626759632005,37.4257716355413,29.494038747286,38.30254442996,29.3089930312318,19.4000294506124,41.2356616793553,40.0246477512996,44.416363504345,30.5867460297158,40.0135652528623,33.066318093647,37.9474775805148,44.2454163947227,43.6218877411207,26.6330154647573,36.1448107776079,33.9016435606216,49.4630030239334,41.1778182242383,37.523899091033,38.8484555807614,44.4937105601589,36.3721865075015,32.0161578018247,43.7127805177062,0,5.22311334956634,6.51460201972709,7.11594858767148,6.06383360081422,16.3115739906713,14.5837901457091,23.2666240640525,38.7475603390227,25.0855636053438,38.1186325317545,53.3862006718758,52.4233700668428,28.5586098338129,31.0656519473846,58.6734352593333,60.5233548389895,81.9430250757192,Inf,43.1274930424244,40.0776746010563
"Attraction",49.4680402372943,46.3598013222757,46.0262314782695,39.6371127633083,32.5410941379618,41.5235016776805,40.2887559457586,43.2966605018843,46.3331878920914,42.9392959751463,37.3475744277888,36.5441650551737,34.1777338885817,32.6297894669503,33.6244250743926,43.2337659064555,40.8514947802748,27.744692691922,10.9151948466654,14.9101722777681,38.9229866625942,33.865744463621,23.7136485403091,31.2537636445194,25.1935938657158,29.2133765459617,41.6476208303724,28.6437308658292,34.627237258578,43.1738527640864,37.9467417359394,34.0134573248798,24.0862437466863,50.3320675079782,30.7246352349225,33.8465970145787,36.7416039144453,28.6545267029934,28.2156543906438,42.0950657474643,29.9244180441414,27.612446431823,24.1736701230121,30.3729726020529,38.5758601654176,40.36139964891,27.8585906334571,20.3301740547028,20.2370379117567,26.6969110847041,27.5990011351599,27.1963111954045,17.6682422630562,21.0060915039584,40.326331241995,18.281171547515,26.0029893526008,50.676291173892,25.7430037390876,35.8844642674985,22.1893095784232,36.5575560806315,15.370073866807,21.937228075067,29.1247130691982,26.733961657281,32.1370816947562,40.8109815788371,37.9934285720517,26.3396177598348,45.1678698499725,26.2648576582594,37.3370159403703,31.9881421375483,42.3672914656934,34.4982564049235,34.5582569018441,39.7133394617085,38.6417777422505,41.7430801613232,34.9119929071035,29.7828416038142,32.4783608253737,26.3289556620942,31.0433146209951,24.41833758325,31.539835726206,29.0587651569087,22.5696676676296,27.1186665522796,39.4491752001129,21.6512112864101,32.8901728359673,32.5032369274234,30.385733795199,37.3708663721844,41.565197633266,33.5573236297446,18.3345497457475,20.1741009229359,37.7805043030777,33.3866160396584,27.0005097373479,42.8488231644322,28.1857893127668,37.6459378737488,32.8587048669013,38.5227106681676,29.5291592694394,24.6231428001787,40.7198658433018,43.389313870915,39.9686878959499,35.8098593792822,40.2337314910698,35.608209787063,43.1705909300812,46.7873080881388,41.7064941063324,29.1749071581734,34.1296477988575,39.124756910188,50.6920432872077,46.4009315738046,38.1279620331538,40.5571459954312,45.0977735022797,38.9140782009176,32.2363240400322,43.9329467559137,5.22311334956634,0,4.49943904097665,7.33611482587905,8.60572529423026,14.2964110119208,12.5686271669587,28.4897374136188,33.5244469894563,30.3086769549101,35.3236052983483,48.1630873223095,51.7057339996046,23.3354964842466,25.8425385978183,61.2153269527494,63.0652465324055,84.4849167691352,Inf,45.6693847358404,42.6195662944723
